year,mileage_km,fuel_type,price_pln,brand,model,power,gearbox,drive,fuel_consumption_outside_city,fuel_consumption_in_city,body_type,color,country_of_origin,accident_free,condition
2019,51900.0,Benzyna,147000.0,Audi,Q5,252.0,Automatyczna,4X4,5.0,8.0,Kombi,Czarny,Stany Zjednoczone,Nie,Używane
2019,68000.0,Benzyna,115000.0,Audi,A4,252.0,Automatyczna,4X4,5.0,7.0,Sedan,Srebrny,Stany Zjednoczone,Nie,Używane
2013,160594.0,Benzyna,69900.0,Audi,Q5,272.0,Automatyczna,4X4,6.0,11.0,SUV,Srebrny,Polska,Nie,Używane
2014,365000.0,Diesel,52000.0,Audi,A4 Allroad,177.0,Automatyczna,4X4,4.947841306884481,7.0,Kombi,Czarny,Polska,Tak,Używane
2012,223000.0,Diesel,53000.0,Audi,A6,177.0,Automatyczna,4X4,4.947841306884481,6.0,Kombi,Niebieski,Polska,Tak,Używane
2008,336690.0,Diesel,23400.0,Audi,A3,140.0,Manualna,Front,4.0,7.0,Kompakt,Czarny,Polska,Nie,Używane
2015,181576.0,Diesel,89900.0,Audi,Q5,245.0,Automatyczna,4X4,4.947841306884481,7.0,SUV,Beżowy,Polska,Nie,Używane
2006,269320.0,Diesel,22900.0,Audi,A4,180.0,Manualna,Front,4.947841306884481,9.0,Kombi,Czarny,Niemcy,Tak,Używane
2009,227846.0,Diesel,36900.0,Audi,A3,140.0,Automatyczna,Front,4.4,5.8,Kompakt,Czarny,Polska,Nie,Używane
2014,216000.0,Benzyna,47000.0,Audi,A4,224.0,Automatyczna,4X4,5.0,8.0,Sedan,Beżowy,Polska,Nie,Używane
2020,88000.0,Diesel,285000.0,Audi,Q7,286.0,Automatyczna,4X4,5.0,8.0,SUV,Biały,Polska,Tak,Używane
2021,26000.0,Diesel,186000.0,Audi,Q5,204.0,Automatyczna,4X4,4.947841306884481,6.1,SUV,Czarny,Polska,Nie,Używane
2010,279000.0,Diesel,34499.0,Audi,A6,170.0,Automatyczna,Front,5.0,7.0,Sedan,Szary,Polska,Nie,Używane
2011,190000.0,Benzyna,31500.0,Audi,A3,105.0,Manualna,Front,4.4,5.9,Kompakt,Srebrny,Niemcy,Nie,Używane
2012,216164.0,Diesel,52899.0,Audi,A6,177.0,Automatyczna,Front,4.0,6.0,Kombi,Czarny,Polska,Tak,Używane
2007,302000.0,Diesel,21400.0,Audi,A4,115.0,Manualna,Front,4.0,7.0,Kombi,Srebrny,Polska,Tak,Używane
2003,342000.0,Diesel,9000.0,Audi,A3,140.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kompakt,Szary,Polska,Nie,Używane
2013,178035.0,Diesel,62000.0,Audi,A4 Allroad,176.0,Manualna,4X4,4.947841306884481,7.473995451099318,Kombi,Srebrny,Polska,Nie,Używane
2016,211000.0,Diesel,103900.0,Audi,A6,190.0,Automatyczna,Front,3.0,5.0,Sedan,Srebrny,Polska,Tak,Używane
2016,180000.0,Diesel,68900.0,Audi,A4,190.0,Automatyczna,Front,3.0,4.0,Kombi,Srebrny,Niemcy,Tak,Używane
2012,294500.0,Diesel,54000.0,Audi,A6,177.0,Automatyczna,Front,4.947841306884481,6.1,Kombi,Biały,Polska,Nie,Używane
2015,174000.0,Benzyna,62000.0,Audi,A3,300.0,Automatyczna,4X4,5.0,8.0,Sedan,Czerwony,Stany Zjednoczone,Tak,Używane
2016,95000.0,Benzyna,170000.0,Audi,RS Q3,340.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Biały,Polska,Tak,Używane
2019,55054.0,Diesel,179900.0,Audi,A6,286.0,Automatyczna,4X4,4.947841306884481,7.0,Sedan,Czarny,Niemcy,Tak,Używane
2005,148000.0,Benzyna,18990.0,Audi,A4,130.0,Manualna,Front,6.0,11.0,Sedan,Brązowy,Niemcy,Tak,Używane
2020,27357.0,Benzyna,169000.0,Audi,Q5,265.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Szary,Stany Zjednoczone,Nie,Używane
2019,129000.0,Benzyna,159900.0,Audi,RS3,400.0,Automatyczna,4X4,6.0,11.0,Coupe,Biały,Polska,Nie,Używane
2019,66141.0,Diesel,209900.0,Audi,A6,286.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Kombi,Czarny,Polska,Tak,Używane
2006,355000.0,Diesel,24000.0,Audi,A6,170.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Inny kolor,Polska,Nie,Używane
2013,198362.0,Benzyna,38900.0,Audi,A4,170.0,Manualna,Front,4.947841306884481,7.3,Kombi,Bordowy,Polska,Tak,Używane
2008,370000.0,Diesel,26500.0,Audi,A4,143.0,Automatyczna,4X4,4.947841306884481,5.0,Kombi,Niebieski,Niemcy,Nie,Używane
2008,201000.0,Diesel,52000.0,Audi,TT,170.0,Manualna,4X4,4.947841306884481,7.0,Kompakt,Czarny,Polska,Nie,Używane
2023,19532.0,Benzyna,177700.0,Audi,Q3 Sportback,150.0,Automatyczna,Front,4.947841306884481,7.473995451099318,SUV,Czarny,Polska,Tak,Używane
2023,17000.0,Benzyna,659900.0,Audi,RS6,600.0,Automatyczna,4X4,8.0,16.0,Kombi,Zielony,Polska,Tak,Używane
2018,154000.0,Benzyna,112000.0,Audi,A4 Allroad,252.0,Automatyczna,4X4,5.0,7.0,Kombi,Brązowy,Polska,Tak,Używane
2016,200500.0,Diesel,86900.0,Audi,A4,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Niebieski,Polska,Tak,Używane
2021,169000.0,Diesel,99800.0,Audi,A4,163.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Szary,Niemcy,Tak,Używane
2014,299000.0,Diesel,52700.0,Audi,A6,177.0,Automatyczna,Front,4.947841306884481,6.0,Kombi,Czarny,Polska,Tak,Używane
2023,50000.0,Diesel,14999.0,Audi,A4,204.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Kombi,Czarny,Polska,Nie,Używane
2019,51900.0,Diesel,299000.0,Audi,A8,286.0,Automatyczna,4X4,4.947841306884481,8.0,Sedan,Czarny,Polska,Nie,Używane
2006,368000.0,Benzyna,18500.0,Audi,A6,170.0,Automatyczna,Front,6.0,10.0,Sedan,Czarny,Polska,Tak,Używane
2011,343000.0,Diesel,31800.0,Audi,A4,136.0,Manualna,Front,4.2,6.1,Kombi,Szary,Polska,Nie,Używane
2005,222742.0,Benzyna,26900.0,Audi,A6,177.0,Manualna,4X4,7.0,16.0,Sedan,Czarny,Niemcy,Tak,Używane
2018,81070.0,Diesel,184900.0,Audi,A6,231.0,Automatyczna,4X4,4.947841306884481,6.0,Kombi,Srebrny,Polska,Tak,Używane
2022,38365.0,Benzyna,168900.0,Audi,Q3 Sportback,150.0,Automatyczna,Front,4.947841306884481,6.0,SUV,Szary,Polska,Tak,Używane
2009,269521.0,Diesel,46999.0,Audi,Q5,163.0,Manualna,4X4,4.947841306884481,7.473995451099318,SUV,Biały,Belgia,Tak,Używane
2020,59800.0,Benzyna,79990.0,Audi,A3,150.0,Automatyczna,Front,4.0,6.0,Kompakt,Czarny,Polska,Tak,Używane
2017,132000.0,Benzyna,78000.0,Audi,A3,190.0,Automatyczna,4X4,4.8,7.2,Sedan,Biały,Stany Zjednoczone,Nie,Używane
2017,126000.0,Diesel,96000.0,Audi,A5,190.0,Automatyczna,Front,4.947841306884481,4.0,Coupe,Szary,Polska,Tak,Używane
2015,259000.0,Diesel,77900.0,Audi,A5,190.0,Manualna,4X4,4.0,5.0,Coupe,Czerwony,Niemcy,Tak,Używane
2007,293991.0,Diesel,42000.0,Audi,Q7,233.0,Automatyczna,4X4,8.0,14.0,SUV,Granatowy,Włochy,Tak,Używane
2010,208422.0,Benzyna,34900.0,Audi,A4,160.0,Manualna,Front,4.947841306884481,7.473995451099318,Kombi,Brązowy,Dania,Tak,Używane
2007,293991.0,Diesel,42000.0,Audi,Q7,233.0,Automatyczna,4X4,8.0,14.0,SUV,Granatowy,Włochy,Tak,Używane
2010,208422.0,Benzyna,34900.0,Audi,A4,160.0,Manualna,Front,4.947841306884481,7.473995451099318,Kombi,Brązowy,Dania,Tak,Używane
2013,319850.0,Diesel,82000.0,Audi,A6 Allroad,245.0,Automatyczna,4X4,4.947841306884481,7.0,Kombi,Brązowy,Polska,Nie,Używane
2013,205474.0,Diesel,46200.0,Audi,A4,136.0,Manualna,4X4,4.947841306884481,6.1,Kombi,Biały,Polska,Nie,Używane
2019,100000.0,Diesel,99900.0,Audi,A3,184.0,Automatyczna,Front,4.947841306884481,5.0,Sedan,Żółty,Dania,Tak,Używane
2012,180000.0,Benzyna,27900.0,Audi,A1,122.0,Manualna,Front,4.947841306884481,7.473995451099318,Auta małe,Czarny,Polska,Nie,Używane
2010,213000.0,Benzyna,29800.0,Audi,A6,170.0,Manualna,4X4,4.947841306884481,10.0,Kombi,Inny kolor,Polska,Nie,Używane
2009,156000.0,Diesel,22000.0,Audi,A4,190.0,Automatyczna,Front,5.5,7.9,Sedan,Srebrny,Niemcy,Nie,Używane
2005,132000.0,Benzyna,25999.0,Audi,A6,255.0,Automatyczna,Front,7.0,13.0,Sedan,Czarny,Szwecja,Tak,Używane
2017,193880.0,Diesel,125000.0,Audi,Q7,218.0,Automatyczna,4X4,5.0,6.0,SUV,Biały,Francja,Tak,Używane
2014,225000.0,Diesel,26900.0,Audi,A4,136.0,Manualna,4X4,4.947841306884481,7.473995451099318,Kombi,Inny kolor,Belgia,Nie,Używane
2016,168000.0,Diesel,117000.0,Audi,A6,272.0,Automatyczna,4X4,4.8,6.0,Kombi,Czarny,Niemcy,Tak,Używane
2023,10.0,Benzyna,360341.0,Audi,A7,265.0,Automatyczna,4X4,5.0,8.0,Coupe,Czarny,Polska,Tak,Nowe
2010,190000.0,Diesel,40500.0,Audi,A5,240.0,Automatyczna,4X4,5.7,8.3,Coupe,Czarny,Belgia,Tak,Używane
2021,96000.0,Benzyna,146900.0,Audi,Q5,252.0,Automatyczna,4X4,5.0,8.0,SUV,Czarny,Polska,Nie,Używane
2013,168100.0,Benzyna,75900.0,Audi,A6,310.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Granatowy,Polska,Nie,Używane
2013,259000.0,Diesel,78000.0,Audi,A6 Allroad,313.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Kombi,Czarny,Polska,Nie,Używane
2013,251000.0,Diesel,68900.0,Audi,Q5,177.0,Automatyczna,4X4,4.0,6.0,SUV,Biały,Polska,Nie,Używane
2013,175700.0,Benzyna,55500.0,Audi,A6,180.0,Automatyczna,Front,5.0,8.0,Sedan,Czarny,Niemcy,Nie,Używane
2014,299000.0,Diesel,49700.0,Audi,A6,177.0,Manualna,Front,4.947841306884481,6.0,Sedan,Czarny,Polska,Tak,Używane
2012,192000.0,Diesel,66600.0,Audi,Q7,245.0,Automatyczna,4X4,4.947841306884481,8.0,SUV,Czarny,Polska,Nie,Używane
2021,33500.0,Diesel,208999.0,Audi,A6,204.0,Automatyczna,4X4,4.0,5.0,Kombi,Szary,Polska,Tak,Używane
2007,330000.0,Diesel,22000.0,Audi,A6 Allroad,233.0,Automatyczna,4X4,7.0,11.0,Kombi,Czarny,Polska,Nie,Używane
2004,221700.0,Benzyna,13799.0,Audi,A4,130.0,Manualna,Front,6.0,11.0,Kombi,Szary,Niemcy,Tak,Używane
2010,239580.0,Diesel,29900.0,Audi,A6,190.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Czarny,Polska,Tak,Używane
2010,315000.0,Diesel,27500.0,Audi,A3,105.0,Manualna,Front,4.947841306884481,5.1,Kompakt,Czarny,Dania,Nie,Używane
2023,16332.0,Benzyna,66420.0,Audi,Q5 Sportback,204.0,Automatyczna,4X4,6.0,7.473995451099318,SUV,Niebieski,Polska,Tak,Używane
2013,131000.0,Benzyna,49900.0,Audi,A3,180.0,Automatyczna,Front,4.0,7.0,Kompakt,Niebieski,Polska,Nie,Używane
2008,220000.0,Benzyna,34999.0,Audi,A4,160.0,Manualna,Front,4.947841306884481,9.0,Sedan,Czarny,Polska,Nie,Używane
2004,221000.0,Benzyna,16300.0,Audi,A4,130.0,Manualna,Front,6.0,11.0,Sedan,Inny kolor,Polska,Nie,Używane
2018,99900.0,Diesel,145000.0,Audi,A4 Allroad,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Biały,Polska,Tak,Używane
2018,139500.0,Benzyna,86900.0,Audi,A5,190.0,Automatyczna,Front,4.947841306884481,7.0,Sedan,Czarny,Polska,Nie,Używane
2018,99900.0,Diesel,145000.0,Audi,A4 Allroad,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Biały,Polska,Tak,Używane
2018,139500.0,Benzyna,86900.0,Audi,A5,190.0,Automatyczna,Rear,4.947841306884481,7.0,Sedan,Czarny,Polska,Nie,Używane
2007,232363.0,Diesel,22900.0,Audi,A6,180.0,Manualna,4X4,4.947841306884481,9.0,Kombi,Czarny,Polska,Tak,Używane
2010,200000.0,Diesel,49700.0,Audi,A5,170.0,Manualna,Front,4.947841306884481,7.473995451099318,Kabriolet,Biały,Belgia,Tak,Używane
2018,201000.0,Diesel,69987.0,Audi,A4,150.0,Automatyczna,Front,3.0,4.0,Kombi,Szary,Niemcy,Tak,Używane
2011,260000.0,Diesel,34700.0,Audi,A3,140.0,Manualna,Front,4.947841306884481,7.473995451099318,Kompakt,Czerwony,Polska,Tak,Używane
2008,233000.0,Diesel,35900.0,Audi,A4,143.0,Manualna,Front,5.4,5.6,Kombi,Srebrny,Belgia,Tak,Używane
2018,197000.0,Diesel,88000.0,Audi,A6,190.0,Automatyczna,4X4,4.1,5.2,Kombi,Biały,Niemcy,Tak,Używane
2018,48000.0,Benzyna,54000.0,Audi,A4,190.0,Automatyczna,Front,4.947841306884481,6.0,Sedan,Srebrny,Polska,Nie,Używane
2016,235000.0,Diesel,45900.0,Audi,A3,150.0,Manualna,4X4,4.947841306884481,5.0,Kompakt,Inny kolor,Polska,Nie,Używane
2012,264000.0,Diesel,51900.0,Audi,A4 Allroad,177.0,Automatyczna,4X4,5.0,7.0,Kombi,Biały,Polska,Tak,Używane
2005,259520.0,Diesel,26600.0,Audi,A6,224.0,Automatyczna,4X4,6.0,11.0,Sedan,Szary,Niemcy,Tak,Używane
2014,205229.0,Benzyna,45900.0,Audi,A3,122.0,Manualna,Front,4.0,6.0,Kompakt,Biały,Niemcy,Tak,Używane
2014,263000.0,Diesel,68000.0,Audi,A6 Allroad,245.0,Automatyczna,4X4,5.0,7.0,Kombi,Granatowy,Polska,Tak,Używane
2019,106368.0,Benzyna,276900.0,Audi,A8,340.0,Automatyczna,4X4,4.947841306884481,11.0,Sedan,Czarny,Polska,Tak,Używane
2011,292812.0,Diesel,34800.0,Audi,A4,143.0,Automatyczna,Front,4.0,5.0,Kombi,Szary,Niemcy,Tak,Używane
2015,132000.0,Diesel,69900.0,Audi,A4,177.0,Automatyczna,4X4,4.9,6.5,Kombi,Biały,Niemcy,Tak,Używane
2009,230000.0,Diesel,27900.0,Audi,A4,136.0,Manualna,Front,4.947841306884481,7.473995451099318,Kombi,Czarny,Niemcy,Tak,Używane
2008,230000.0,Diesel,15900.0,Audi,A8,233.0,Automatyczna,4X4,4.947841306884481,12.0,Sedan,Srebrny,Polska,Tak,Używane
2015,159927.0,Benzyna,100000.0,Audi,A4 Allroad,224.0,Automatyczna,4X4,6.0,8.0,Kombi,Szary,Polska,Tak,Używane
2019,88500.0,Diesel,440000.0,Audi,SQ7,435.0,Automatyczna,4X4,6.0,8.0,SUV,Szary,Polska,Nie,Używane
2013,214000.0,Diesel,45900.0,Audi,A3,150.0,Manualna,Front,3.7,5.1,Kompakt,Brązowy,Polska,Nie,Używane
2019,176652.0,Diesel,224900.0,Audi,Q7,231.0,Automatyczna,4X4,6.0,7.0,SUV,Biały,Polska,Tak,Używane
2013,225000.0,Diesel,52900.0,Audi,A4,177.0,Manualna,4X4,4.7,6.3,Kombi,Szary,Polska,Tak,Używane
2018,84000.0,Benzyna,88500.0,Audi,Q2,150.0,Automatyczna,Front,4.0,6.0,SUV,Szary,Niemcy,Nie,Używane
2009,270000.0,Diesel,34900.0,Audi,A3,170.0,Automatyczna,Front,4.0,7.0,Kompakt,Czarny,Niemcy,Tak,Używane
2009,239000.0,Diesel,38500.0,Audi,A4,170.0,Manualna,4X4,4.947841306884481,5.0,Kombi,Granatowy,Niemcy,Tak,Używane
2015,105000.0,Diesel,60800.0,Audi,A3,150.0,Manualna,Front,3.0,4.0,Kompakt,Czarny,Polska,Nie,Używane
2023,10.0,Benzyna,653433.0,Audi,S8,571.0,Automatyczna,4X4,8.0,15.0,Sedan,Czarny,Polska,Tak,Nowe
2007,256928.0,Benzyna,19999.0,Audi,A3,102.0,Manualna,Front,4.947841306884481,7.473995451099318,Kompakt,Czarny,Niemcy,Nie,Używane
2019,75000.0,Diesel,155999.0,Audi,A6,204.0,Automatyczna,Front,4.0,5.0,Kombi,Inny kolor,Polska,Nie,Używane
2018,97355.0,Diesel,149000.0,Audi,A6,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Szary,Polska,Tak,Używane
2018,97355.0,Diesel,149000.0,Audi,A6,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Szary,Polska,Tak,Używane
2014,156255.0,Diesel,69900.0,Audi,A5,177.0,Automatyczna,Front,4.0,5.0,Coupe,Brązowy,Polska,Tak,Używane
2020,46000.0,Benzyna,117900.0,Audi,Q3,149.0,Automatyczna,Front,5.1,7.0,SUV,Zielony,Niemcy,Tak,Używane
2017,149690.0,Diesel,94900.0,Audi,A6,190.0,Automatyczna,Front,3.0,5.0,Sedan,Czarny,Polska,Nie,Używane
2021,46585.0,Benzyna,259900.0,Audi,A6,340.0,Automatyczna,4X4,5.0,7.0,Kombi,Czarny,Niemcy,Tak,Używane
2020,57900.0,Benzyna,596900.0,Audi,RS Q8,600.0,Automatyczna,4X4,9.0,17.0,SUV,Szary,Polska,Tak,Używane
2022,48400.0,Diesel,129900.0,Audi,A4,163.0,Automatyczna,Front,4.0,4.0,Sedan,Czarny,Polska,Tak,Używane
2009,156800.0,Benzyna,15500.0,Audi,A5,180.0,Manualna,Front,4.947841306884481,9.0,Coupe,Czarny,Polska,Nie,Używane
2021,48500.0,Benzyna,319900.0,Audi,A8,340.0,Automatyczna,4X4,6.0,11.0,Sedan,Szary,Polska,Tak,Używane
2012,264700.0,Diesel,58800.0,Audi,A5,177.0,Manualna,Front,4.1,5.5,Coupe,Czarny,Dania,Tak,Używane
2010,128203.0,Benzyna,29800.0,Audi,A3,160.0,Manualna,Front,5.0,9.0,Auta miejskie,Czarny,Niemcy,Nie,Używane
2015,235400.0,Diesel,61900.0,Audi,A4,136.0,Manualna,Front,3.0,4.0,Kombi,Czarny,Dania,Tak,Używane
2017,66000.0,Diesel,119000.0,Audi,A6,190.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Sedan,Biały,Polska,Tak,Używane
2015,196000.0,Diesel,64900.0,Audi,A4,190.0,Manualna,4X4,4.947841306884481,6.0,Kombi,Czarny,Szwecja,Tak,Używane
2018,140000.0,Diesel,198700.0,Audi,A6,286.0,Automatyczna,4X4,4.0,7.0,Sedan,Szary,Polska,Tak,Używane
2018,65000.0,Benzyna,135000.0,Audi,A5,252.0,Automatyczna,4X4,5.5,7.9,Coupe,Biały,Polska,Nie,Używane
2013,175000.0,Diesel,67900.0,Audi,Q5,177.0,Automatyczna,4X4,4.947841306884481,6.0,SUV,Biały,Szwecja,Tak,Używane
2019,92106.0,Benzyna,109000.0,Audi,A5,252.0,Automatyczna,4X4,5.5,7.9,Auta miejskie,Niebieski,Stany Zjednoczone,Nie,Używane
2018,71000.0,Benzyna,134900.0,Audi,Q5,252.0,Automatyczna,4X4,5.0,8.0,SUV,Granatowy,Polska,Nie,Używane
2019,227000.0,Diesel,209900.0,Audi,Q8,286.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Niebieski,Polska,Nie,Używane
2009,118000.0,Benzyna,44900.0,Audi,A5,211.0,Automatyczna,Front,4.947841306884481,7.0,Coupe,Czarny,Polska,Tak,Używane
2017,195000.0,Diesel,104900.0,Audi,A6,320.0,Automatyczna,4X4,5.0,7.0,Sedan,Czarny,Polska,Tak,Używane
2021,86977.0,Diesel,235800.0,Audi,Q7,231.0,Automatyczna,4X4,5.0,8.0,SUV,Czarny,Polska,Tak,Używane
2013,164000.0,Diesel,67900.0,Audi,Q3,177.0,Automatyczna,4X4,4.947841306884481,7.0,SUV,Biały,Polska,Nie,Używane
2010,199990.0,Diesel,30300.0,Audi,A3,140.0,Manualna,Front,3.8,5.5,Auta miejskie,Inny kolor,Polska,Nie,Używane
2010,319000.0,Diesel,32499.0,Audi,A4,233.0,Manualna,Front,7.0,8.1,Kombi,Błękitny,Niemcy,Nie,Używane
2017,187450.0,Diesel,159900.0,Audi,Q7,272.0,Automatyczna,4X4,5.0,6.0,SUV,Brązowy,Polska,Nie,Używane
2009,239000.0,Diesel,29999.0,Audi,A3,140.0,Manualna,Front,4.0,7.0,Kompakt,Brązowy,Niemcy,Tak,Używane
2023,22540.0,Diesel,379900.0,Audi,Q7,286.0,Automatyczna,4X4,4.947841306884481,8.0,Kombi,Biały,Polska,Tak,Używane
2013,349090.0,Diesel,33000.0,Audi,A4,150.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Biały,Niemcy,Tak,Używane
2021,35000.0,Diesel,190999.0,Audi,A6,204.0,Automatyczna,4X4,4.0,5.0,Sedan,Granatowy,Polska,Nie,Używane
2016,159000.0,Diesel,93900.0,Audi,A4,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Szary,Austria,Nie,Używane
2014,175000.0,Diesel,62000.0,Audi,A5,177.0,Automatyczna,Front,4.0,5.0,Coupe,Czarny,Polska,Tak,Używane
2020,52300.0,Diesel,139900.0,Audi,A4,163.0,Automatyczna,Front,4.947841306884481,9.0,Kombi,Szary,Polska,Tak,Używane
2010,227462.0,Diesel,36600.0,Audi,A6,190.0,Automatyczna,Front,5.0,8.0,Kombi,Czarny,Polska,Tak,Używane
2010,244000.0,Diesel,27000.0,Audi,A3,140.0,Manualna,Front,3.8,5.5,Kompakt,Czarny,Polska,Tak,Używane
2020,46000.0,Benzyna,159999.0,Audi,Q5,252.0,Automatyczna,4X4,5.0,8.0,SUV,Srebrny,Polska,Nie,Używane
2014,230000.0,Diesel,93900.0,Audi,A6 Allroad,313.0,Automatyczna,4X4,5.0,8.0,Kombi,Biały,Niemcy,Tak,Używane
2012,204500.0,Diesel,68000.0,Audi,Q5,177.0,Automatyczna,4X4,5.0,6.0,SUV,Biały,Polska,Nie,Używane
2017,117972.0,Diesel,55900.0,Audi,A6 Allroad,217.0,Automatyczna,4X4,5.6,6.5,Kombi,Szary,Polska,Nie,Używane
2015,195000.0,Diesel,81000.0,Audi,Q5,190.0,Automatyczna,4X4,5.0,6.0,SUV,Czarny,Polska,Tak,Używane
2016,94000.0,Benzyna,79000.0,Audi,A6,252.0,Automatyczna,Front,5.0,7.0,Sedan,Biały,Stany Zjednoczone,Nie,Używane
2018,95500.0,Diesel,144900.0,Audi,Q5,163.0,Automatyczna,4X4,4.947841306884481,5.0,SUV,Szary,Polska,Tak,Używane
2012,310852.0,Diesel,33900.0,Audi,A4,136.0,Manualna,4X4,4.947841306884481,5.3,Kombi,Czarny,Polska,Nie,Używane
2020,93000.0,Hybryda Plug-in,201720.0,Audi,A6,265.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Szary,Polska,Tak,Używane
2020,85000.0,Benzyna,89000.0,Audi,A3,150.0,Automatyczna,Front,4.0,6.0,Kompakt,Biały,Polska,Tak,Używane
2021,179000.0,Diesel,95900.0,Audi,A4,190.0,Automatyczna,Front,4.947841306884481,5.0,Kombi,Szary,Niemcy,Tak,Używane
2020,155000.0,Diesel,159800.0,Audi,A6,286.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Kombi,Szary,Niemcy,Tak,Używane
2015,220000.0,Diesel,55000.0,Audi,A4,150.0,Manualna,Front,4.947841306884481,5.4,Kombi,Biały,Szwecja,Tak,Używane
2015,130000.0,Diesel,70900.0,Audi,A7,272.0,Automatyczna,4X4,4.0,6.0,Sedan,Szary,Polska,Nie,Używane
2020,57195.0,Benzyna,429000.0,Audi,S8,571.0,Automatyczna,4X4,8.0,15.0,Sedan,Czarny,Polska,Tak,Używane
2011,291200.0,Diesel,47500.0,Audi,Q5,170.0,Manualna,4X4,5.0,7.0,SUV,Srebrny,Polska,Nie,Używane
2020,79000.0,Benzyna,143900.0,Audi,A4,204.0,Automatyczna,Front,4.0,7.0,Kombi,Biały,Polska,Tak,Używane
2007,248500.0,Diesel,16900.0,Audi,A4,140.0,Manualna,Front,4.0,7.0,Kombi,Srebrny,Polska,Nie,Używane
2019,111545.0,Diesel,138900.0,Audi,A4,190.0,Automatyczna,4X4,4.947841306884481,5.0,Kombi,Szary,Polska,Tak,Używane
2013,229000.0,Diesel,68900.0,Audi,Q5,177.0,Automatyczna,4X4,5.0,6.0,SUV,Biały,Polska,Nie,Używane
2015,166000.0,Diesel,56000.0,Audi,A4,149.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Biały,Polska,Tak,Używane
2015,245000.0,Diesel,95000.0,Audi,A6 Allroad,272.0,Automatyczna,4X4,4.947841306884481,6.0,Kombi,Szary,Niemcy,Tak,Używane
2023,11086.0,Benzyna,157900.0,Audi,A1,207.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Auta miejskie,Srebrny,Niemcy,Tak,Używane
2006,243500.0,Benzyna,20500.0,Audi,A4,130.0,Automatyczna,Front,6.0,11.0,Kombi,Szary,Polska,Nie,Używane
2008,279000.0,Diesel,34800.0,Audi,A4,143.0,Manualna,Front,4.947841306884481,6.4,Sedan,Biały,Niemcy,Tak,Używane
2005,290000.0,Diesel,9700.0,Audi,A4,140.0,Manualna,Front,4.947841306884481,7.0,Kombi,Czarny,Polska,Nie,Używane
2011,81000.0,Benzyna,49000.0,Audi,A4,211.0,Automatyczna,Front,5.0,7.0,Sedan,Czarny,Stany Zjednoczone,Tak,Używane
2020,21900.0,Benzyna,319600.0,Audi,A8,340.0,Automatyczna,4X4,6.0,11.0,Sedan,Bordowy,Polska,Nie,Używane
2016,92401.0,Diesel,74900.0,Audi,A4,150.0,Manualna,Front,3.0,5.0,Sedan,Szary,Polska,Tak,Używane
2010,258000.0,Diesel,29900.0,Audi,A3,140.0,Manualna,4X4,4.947841306884481,7.473995451099318,Auta miejskie,Granatowy,Polska,Nie,Używane
2021,158500.0,Diesel,145900.0,Audi,Q5,190.0,Automatyczna,4X4,4.947841306884481,5.0,SUV,Czarny,Niemcy,Tak,Używane
2007,262000.0,Diesel,21900.0,Audi,A4,115.0,Manualna,Front,4.947841306884481,7.0,Kombi,Szary,Polska,Nie,Używane
2019,35250.0,Benzyna,129999.0,Audi,Q3,150.0,Manualna,Front,4.947841306884481,7.473995451099318,SUV,Czarny,Niemcy,Tak,Używane
2019,100500.0,Diesel,119700.0,Audi,A4,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Szary,Niemcy,Tak,Używane
2022,37800.0,Diesel,270000.0,Audi,A6,204.0,Automatyczna,4X4,4.0,5.0,Kombi,Czarny,Polska,Tak,Używane
2015,204000.0,Diesel,67900.0,Audi,A5,190.0,Automatyczna,Front,4.947841306884481,5.3,Coupe,Czarny,Polska,Nie,Używane
2014,137000.0,Benzyna,68900.0,Audi,Q5,224.0,Automatyczna,4X4,6.0,9.0,SUV,Biały,Polska,Tak,Używane
2021,37900.0,Diesel,307377.0,Audi,Q7,231.0,Automatyczna,4X4,5.0,8.0,SUV,Szary,Polska,Tak,Używane
